,фаза 1-го луча,мощность 1-го луча,врем€ 1-го луча,AоD phi 1-го луча,AоD theta 1-го луча,AоA phi 1-го луча,Aој theta 1-го луча,фаза 2-го луча,мощность 2-го луча,врем€ 2-го луча,AоD phi 2-го луча,AоD theta 2-го луча,AоA phi 2-го луча,Aој theta 2-го луча,фаза 3-го луча,мощность 3-го луча,врем€ 3-го луча,AоD phi 3-го луча,AоD theta 3-го луча,AоA phi 3-го луча,Aој theta 3-го луча,фаза 4-го луча,мощность 4-го луча,врем€ 4-го луча,AоD phi 4-го луча,AоD theta 4-го луча,AоA phi 4-го луча,Aој theta 4-го луча,фаза 5-го луча,мощность 5-го луча,врем€ 5-го луча,AоD phi 5-го луча,AоD theta 5-го луча,AоA phi 5-го луча,Aој theta 5-го луча,фаза 6-го луча,мощность 6-го луча,врем€ 6-го луча,AоD phi 6-го луча,AоD theta 6-го луча,AоA phi 6-го луча,Aој theta 6-го луча,фаза 7-го луча,мощность 7-го луча,врем€ 7-го луча,AоD phi 7-го луча,AоD theta 7-го луча,AоA phi 7-го луча,Aој theta 7-го луча,фаза 8-го луча,мощность 8-го луча,врем€ 8-го луча,AоD phi 8-го луча,AоD theta 8-го луча,AоA phi 8-го луча,Aој theta 8-го луча,фаза 9-го луча,мощность 9-го луча,врем€ 9-го луча,AоD phi 9-го луча,AоD theta 9-го луча,AоA phi 9-го луча,Aој theta 9-го луча,фаза 10-го луча,мощность 10-го луча,врем€ 10-го луча,AоD phi 10-го луча,AоD theta 10-го луча,AоA phi 10-го луча,Aој theta 10-го луча,фаза 11-го луча,мощность 11-го луча,врем€ 11-го луча,AоD phi 11-го луча,AоD theta 11-го луча,AоA phi 11-го луча,Aој theta 11-го луча,фаза 12-го луча,мощность 12-го луча,врем€ 12-го луча,AоD phi 12-го луча,AоD theta 12-го луча,AоA phi 12-го луча,Aој theta 12-го луча,фаза 13-го луча,мощность 13-го луча,врем€ 13-го луча,AоD phi 13-го луча,AоD theta 13-го луча,AоA phi 13-го луча,Aој theta 13-го луча,фаза 14-го луча,мощность 14-го луча,врем€ 14-го луча,AоD phi 14-го луча,AоD theta 14-го луча,AоA phi 14-го луча,Aој theta 14-го луча,фаза 15-го луча,мощность 15-го луча,врем€ 15-го луча,AоD phi 15-го луча,AоD theta 15-го луча,AоA phi 15-го луча,Aој theta 15-го луча,x,y,z,N
195,-79.56,-61.186,0.0,-104.28,5.035,75.719,-5.035,-102.92,-61.611,0.0,-67.286,4.77,67.311,-4.8,146.0,-63.526,0.0,-106.22,4.988,106.23,-5.0,-35.868,-67.114,0.0,-65.437,4.644,114.42,-4.75,178.85,-68.065,0.0,-133.97,3.734,46.074,-3.75,-70.044,-72.179,0.0,-134.98,3.62,135.01,-3.7,-138.35,-72.576,0.0,-96.822,2.422,-83.172,-2.45,-35.26,-73.166,0.0,96.346,2.216,83.592,-2.3,-167.05,-73.664,0.0,-78.33,2.386,-78.428,-2.4,132.05,-73.787,0.0,-77.556,2.342,-102.55,-2.4,2.634,-73.827,0.0,97.279,2.329,97.3,-2.25,-6.132,-74.156,0.0,79.114,2.248,79.136,-2.25,-60.938,-75.579,0.0,78.265,2.212,101.75,-2.25,88.909,-76.57,0.0,-68.629,4.579,66.961,-4.85,-32.617,-77.286,0.0,112.97,2.132,67.02,-2.1,9.0,17.0,1.5,10
196,-167.39,-78.959,0.0,112.28,3.908,111.76,-4.1,-10.284,-79.779,0.0,134.12,2.7,45.897,-3.2,-143.08,-83.649,0.0,109.22,4.173,70.543,-3.95,-70.552,-85.587,0.0,50.88,3.99,61.861,-3.8,-108.77,-85.965,0.0,-101.67,2.386,-78.428,-2.4,-9.659,-87.063,0.0,110.2,4.295,110.98,-3.9,-127.11,-88.164,0.0,-25.792,2.305,25.745,-2.25,50.811,-88.8,0.0,-102.26,4.702,63.744,-4.75,-91.125,-89.305,0.0,-43.656,-5.987,37.122,-5.9,97.081,-89.449,0.0,-43.636,3.29,37.137,-3.3,-101.09,-89.858,0.0,-35.724,3.112,37.129,-3.1,-54.155,-89.974,0.0,61.375,2.021,60.215,-2.1,-63.343,-90.506,0.0,59.501,2.021,61.116,-2.1,127.5,-90.55,0.0,-53.909,2.189,60.171,-2.25,-168.74,-91.024,0.0,-55.872,2.252,55.814,-2.15,11.0,17.0,1.5,7
197,94.464,-68.132,0.0,-117.76,4.593,62.175,-4.6,-68.138,-73.366,0.0,65.893,3.906,63.676,-3.95,97.938,-75.378,0.0,-119.42,4.482,119.4,-4.55,-90.388,-77.419,0.0,-60.351,2.227,60.374,-2.3,-46.381,-77.905,0.0,-144.44,-5.277,35.536,-5.45,126.32,-77.92,0.0,-144.35,2.79,35.525,-3.05,-172.25,-78.727,0.0,-123.11,4.564,63.73,-4.6,129.77,-79.549,0.0,-121.8,4.354,121.69,-4.45,125.1,-80.264,0.0,136.04,2.953,43.687,-3.05,-67.444,-80.444,0.0,64.093,3.906,63.726,-3.95,91.28,-81.424,0.0,-145.45,2.719,145.12,-3.0,123.42,-82.33,0.0,-144.61,-5.654,35.55,-5.425,117.4,-82.93,0.0,-144.32,-4.603,35.5,-5.775,-139.76,-84.199,0.0,-123.11,4.437,118.35,-4.55,88.424,-84.449,0.0,-60.777,2.227,60.173,-2.3,12.0,17.0,1.5,7
198,142.7,-68.056,0.0,-121.69,4.386,58.251,-4.45,132.69,-68.615,0.0,119.66,4.184,60.036,-4.2,90.993,-75.347,0.0,-123.24,4.349,123.18,-4.35,105.73,-76.111,0.0,121.3,3.787,121.39,-4.15,-134.03,-78.491,0.0,143.79,2.359,35.719,-2.85,76.402,-79.856,0.0,-125.37,4.227,125.32,-4.25,111.3,-80.203,0.0,122.95,3.868,123.48,-4.05,-175.28,-83.411,0.0,-119.11,-15.538,57.95,-6.975,44.372,-83.872,0.0,128.78,3.632,63.746,-4.2,-63.339,-84.385,0.0,-27.999,2.336,27.85,-2.45,-146.15,-84.579,0.0,143.83,-3.504,35.65,-5.775,177.31,-85.1,0.0,-62.99,2.241,61.877,-2.35,-2.884,-85.372,0.0,-122.29,2.141,-57.682,-2.05,-119.63,-85.927,0.0,117.99,13.016,58.85,3.894,103.33,-86.407,0.0,-137.39,4.407,63.709,-4.35,13.0,17.0,1.5,7
199,-66.767,-74.962,0.0,-125.3,4.23,54.625,-4.25,11.605,-75.31,0.0,122.94,3.868,56.516,-4.05,138.89,-75.313,0.0,121.59,-8.761,56.47,-7.2,166.41,-75.573,0.0,-115.34,3.156,64.522,-3.15,14.682,-75.705,0.0,125.28,3.44,124.78,-4.0,46.413,-76.266,0.0,112.76,2.218,65.568,-3.05,166.7,-79.113,0.0,-145.08,3.042,34.821,-2.95,-128.47,-80.661,0.0,-59.361,2.544,59.479,-2.45,-129.91,-80.775,0.0,-128.74,4.073,128.6,-4.05,-18.194,-80.823,0.0,126.59,3.498,126.72,-3.9,179.19,-81.322,0.0,-126.7,4.191,126.71,-4.15,-156.44,-81.754,0.0,-116.61,3.171,116.55,-3.1,-68.906,-81.763,0.0,124.15,-10.005,56.6,-6.775,-60.188,-82.263,0.0,124.91,-9.916,124.75,-6.675,172.55,-82.518,0.0,-149.56,2.535,30.307,-2.65,14.0,17.0,1.5,7
200,-52.29,-79.442,0.0,-146.79,2.853,33.216,-2.85,-92.829,-79.682,0.0,144.44,2.46,35.067,-2.8,-157.55,-80.921,0.0,-129.93,3.976,129.89,-4.0,-26.231,-81.01,0.0,-129.99,-7.17,129.88,-7.15,-62.388,-81.171,0.0,126.87,-7.586,53.317,-6.95,160.45,-81.171,0.0,126.87,3.499,53.298,-3.9,29.695,-81.749,0.0,128.74,3.078,127.91,-3.85,170.22,-81.848,0.0,129.46,-7.128,127.89,-6.85,94.443,-82.156,0.0,127.33,-9.62,53.35,-6.475,89.215,-82.281,0.0,128.29,-5.135,53.45,-7.825,-55.63,-82.969,0.0,149.52,2.038,30.804,-2.5,-112.08,-82.98,0.0,-147.4,2.814,147.4,-2.8,-76.025,-83.583,0.0,-30.771,2.25,30.307,-2.65,-8.968,-85.478,0.0,127.89,10.533,52.8,4.548,-97.263,-85.814,0.0,-120.3,3.126,63.715,-3.05,15.0,17.0,1.5,7
201,139.69,-61.685,0.0,-93.814,4.753,86.186,-4.753,-139.7,-62.224,0.0,-95.712,4.738,95.704,-4.75,-74.962,-70.233,0.0,-60.496,4.143,60.433,-4.15,15.181,-72.918,0.0,91.943,2.338,88.102,-2.4,-56.014,-73.063,0.0,-91.886,2.344,-88.146,-2.35,74.973,-73.284,0.0,-92.821,2.342,-92.8,-2.35,27.116,-74.56,0.0,74.169,2.283,74.185,-2.3,-1.824,-74.658,0.0,-74.456,2.274,-74.405,-2.25,-139.47,-74.838,0.0,-73.544,2.252,-106.43,-2.25,-105.18,-76.092,0.0,-126.25,3.802,53.746,-3.85,-128.13,-77.155,0.0,73.336,2.242,106.71,-2.3,-103.84,-77.939,0.0,-58.995,4.069,120.93,-4.1,-148.3,-79.205,0.0,-109.78,2.269,-70.161,-2.2,127.0,-81.354,0.0,-127.65,3.649,127.46,-3.8,-104.68,-81.805,0.0,-56.977,3.992,123.02,-4.0,7.0,18.0,1.5,10
202,-169.39,-61.762,0.0,-98.531,4.711,81.469,-4.711,174.24,-62.905,0.0,-100.39,4.684,100.36,-4.7,169.0,-68.625,0.0,-64.201,4.273,64.206,-4.3,-82.052,-69.336,0.0,-128.63,3.811,51.332,-3.7,53.184,-72.63,0.0,-76.193,2.234,-103.82,-2.3,138.96,-72.674,0.0,-77.029,2.263,-77.097,-2.3,-140.17,-72.874,0.0,94.257,2.317,85.7,-2.4,151.17,-73.02,0.0,-94.224,2.337,-85.794,-2.35,-126.32,-73.453,0.0,-95.152,2.333,-95.152,-2.35,38.349,-74.155,0.0,76.346,2.377,76.437,-2.3,-169.16,-76.099,0.0,-62.621,4.201,117.3,-4.25,-72.103,-76.163,0.0,75.589,2.341,104.51,-2.3,125.89,-76.42,0.0,111.71,2.274,68.175,-2.2,-1.792,-80.539,0.0,-60.068,4.342,66.961,-4.3,-92.594,-80.826,0.0,-111.85,2.092,-68.11,-2.2,8.0,18.0,1.5,10
203,10.347,-61.895,0.0,-103.13,4.64,76.866,-4.64,110.16,-62.258,0.0,-69.204,4.447,68.983,-4.45,-99.571,-63.902,0.0,-104.93,4.604,104.91,-4.6,-151.45,-66.896,0.0,-67.321,4.393,112.61,-4.4,-133.97,-68.956,0.0,-131.39,3.508,48.521,-3.6,23.752,-72.758,0.0,-43.667,3.165,43.597,-3.3,-54.171,-72.803,0.0,96.653,2.43,83.345,-2.35,-118.39,-72.95,0.0,-96.542,2.325,-83.442,-2.35,15.557,-73.439,0.0,-132.48,3.556,132.52,-3.5,-22.102,-73.497,0.0,97.557,2.41,97.607,-2.35,-60.3,-73.851,0.0,78.686,2.3,78.691,-2.35,-110.13,-73.976,0.0,-78.955,2.313,-78.848,-2.3,-161.56,-74.08,0.0,-77.913,2.276,-102.02,-2.3,-124.5,-75.361,0.0,77.715,2.255,102.21,-2.35,-169.62,-77.541,0.0,-82.752,1.395,82.903,-1.5,9.0,18.0,1.5,10
204,158.18,-77.885,0.0,-45.905,3.3,45.894,-3.15,150.5,-78.158,0.0,-136.05,3.587,44.138,-3.05,178.91,-81.574,0.0,60.201,2.294,60.269,-2.2,-71.147,-81.646,0.0,120.68,1.71,58.718,-2.2,-91.421,-82.155,0.0,-44.672,3.273,134.97,-3.1,-126.15,-82.205,0.0,-138.35,3.682,136.66,-3.0,174.24,-82.683,0.0,-68.315,3.907,111.81,-4.1,-26.261,-85.186,0.0,-135.0,3.577,44.087,-3.05,-40.706,-85.456,0.0,-62.367,1.576,62.317,-2.1,-82.498,-86.43,0.0,-135.37,9.541,43.75,2.675,-111.63,-86.588,0.0,-46.858,11.468,45.4,2.666,168.04,-89.084,0.0,-38.666,3.234,47.096,-3.15,154.58,-89.097,0.0,59.503,2.212,120.51,-2.2,17.109,-89.425,0.0,-68.465,3.874,119.08,-4.1,53.696,-89.854,0.0,-135.0,3.645,136.76,-3.0,1.0,19.0,1.5,4
205,100.08,-81.189,0.0,62.21,2.307,62.223,-2.25,55.775,-83.725,0.0,-72.22,4.024,107.91,-4.2,151.23,-85.01,0.0,-64.736,2.419,64.168,-2.1,102.61,-88.529,0.0,61.394,2.227,118.57,-2.25,32.589,-88.779,0.0,-130.23,3.252,42.633,-3.0,-98.251,-90.114,0.0,-72.964,3.939,119.09,-4.2,-118.41,-90.945,0.0,111.21,2.598,111.13,-2.5,-160.2,-91.074,0.0,-71.568,4.02,106.46,-4.2,99.698,-93.175,0.0,-130.23,3.26,138.26,-2.95,67.192,-93.196,0.0,71.905,1.686,69.804,-1.65,-48.904,-93.245,0.0,-63.344,2.411,64.618,-2.1,134.01,-93.345,0.0,60.324,2.294,119.76,-2.2,-83.594,-93.378,0.0,-57.991,2.992,47.103,-3.3,62.33,-93.53,0.0,71.163,6.885,70.0,1.275,-109.93,-93.978,0.0,128.66,2.079,51.358,-2.05,2.0,19.0,1.5,4
206,-15.222,-79.943,0.0,-67.096,2.326,67.02,-2.1,-67.744,-80.606,0.0,64.193,2.313,64.277,-2.3,110.66,-82.312,0.0,-139.62,3.009,139.45,-2.85,-35.014,-87.276,0.0,63.449,2.236,116.57,-2.3,163.42,-88.066,0.0,72.686,1.713,-72.77,-1.55,93.975,-88.668,0.0,62.949,2.312,64.627,-2.3,167.03,-89.723,0.0,-34.729,2.567,34.658,-2.5,-87.068,-90.411,0.0,-139.43,8.91,139.7,2.725,-66.692,-90.634,0.0,-137.83,3.012,139.7,-2.85,109.47,-92.417,0.0,-139.66,-8.941,41.75,-13.803,37.67,-92.888,0.0,-138.86,2.38,41.73,-2.95,-178.03,-93.239,0.0,-66.396,3.518,66.961,-2.05,-33.3,-93.336,0.0,128.83,2.02,52.162,-2.15,-139.08,-93.791,0.0,63.302,2.087,115.22,-2.35,140.5,-93.915,0.0,62.949,2.236,116.42,-2.3,3.0,19.0,1.5,4
207,107.17,-79.361,0.0,67.404,2.289,67.329,-2.3,-169.18,-84.051,0.0,66.573,2.217,113.52,-2.3,-47.176,-84.672,0.0,-69.466,1.862,68.974,-2.15,-119.3,-88.236,0.0,-51.749,3.622,128.11,-3.45,-116.94,-88.565,0.0,74.284,1.805,-74.27,-1.55,-54.228,-89.317,0.0,-54.37,3.425,52.374,-3.55,-92.269,-90.59,0.0,-68.235,2.19,-68.93,-2.1,32.129,-90.654,0.0,-68.838,1.904,-111.91,-2.1,-63.856,-91.857,0.0,-143.5,2.569,36.112,-2.6,95.158,-94.358,0.0,-111.81,1.189,68.193,-1.3,-77.915,-94.481,0.0,76.762,9.739,-73.5,1.025,39.328,-94.824,0.0,-58.309,21.469,52.15,2.275,44.496,-94.865,0.0,-49.753,3.564,54.771,-3.4,-118.61,-94.955,0.0,73.413,2.288,64.629,-2.35,-96.948,-95.361,0.0,-144.39,2.681,144.47,-2.55,4.0,19.0,1.5,4
208,-160.37,-76.862,0.0,-127.97,3.622,51.869,-3.45,22.64,-76.977,0.0,-53.514,2.203,51.318,-3.45,61.5,-80.25,0.0,69.613,2.196,69.483,-2.35,-157.64,-86.739,0.0,-45.0,1.949,51.368,-3.45,-36.88,-88.085,0.0,68.31,2.407,111.82,-2.3,74.019,-88.317,0.0,-104.36,3.333,104.02,-3.0,-10.408,-89.039,0.0,-45.0,4.605,69.831,-2.3,52.985,-89.581,0.0,80.254,1.306,-80.323,-1.1,-6.153,-89.594,0.0,-127.7,3.622,52.374,-3.45,-170.81,-89.97,0.0,-57.946,2.078,50.517,-3.45,-102.39,-89.986,0.0,-54.693,16.971,50.35,2.375,37.878,-90.768,0.0,-125.06,18.318,50.8,2.387,167.36,-90.853,0.0,-53.755,2.176,52.374,-3.45,-140.82,-92.966,0.0,85.135,1.587,75.799,-1.45,145.91,-93.165,0.0,-73.734,4.852,113.77,-4.1,5.0,19.0,1.5,4
209,152.73,-62.373,0.0,-93.521,4.39,86.479,-4.39,-119.1,-62.862,0.0,-95.278,4.376,95.256,-4.4,-86.688,-70.24,0.0,-62.409,3.898,62.369,-3.9,143.0,-72.532,0.0,93.07,2.436,92.963,-2.5,12.931,-72.546,0.0,91.995,2.445,88.009,-2.5,-54.215,-73.412,0.0,-91.81,2.255,-88.215,-2.25,78.672,-73.627,0.0,-92.7,2.253,-92.719,-2.25,-86.811,-74.332,0.0,73.494,2.343,73.54,-2.4,100.15,-74.887,0.0,-75.009,2.15,-75.015,-2.2,-25.976,-75.057,0.0,-74.202,2.196,-105.85,-2.15,-110.15,-75.533,0.0,110.39,2.196,69.483,-2.35,104.67,-77.135,0.0,72.57,2.29,107.37,-2.4,56.229,-77.873,0.0,-123.97,3.605,55.888,-3.65,-89.426,-78.024,0.0,-61.04,3.849,118.99,-3.85,16.336,-79.056,0.0,-109.03,2.367,-70.881,-2.1,7.0,19.0,1.5,10
210,-133.0,-62.439,0.0,-97.883,4.357,82.117,-4.357,-134.7,-63.467,0.0,-99.605,4.336,99.612,-4.35,79.261,-68.415,0.0,-66.174,3.959,65.839,-4.05,22.534,-68.752,0.0,-65.18,3.985,114.75,-4.0,-149.13,-72.499,0.0,94.407,2.417,85.506,-2.5,-150.9,-73.044,0.0,-77.567,2.205,-77.567,-2.2,158.94,-73.373,0.0,-94.059,2.249,-85.964,-2.25,-84.54,-73.45,0.0,-43.829,2.999,43.687,-3.05,-114.76,-73.789,0.0,-94.944,2.245,-94.971,-2.25,-46.102,-73.879,0.0,75.865,2.465,75.842,-2.4,-168.37,-76.019,0.0,74.845,2.418,105.07,-2.4,-87.2,-76.42,0.0,112.6,2.289,67.329,-2.3,106.77,-80.493,0.0,-111.21,2.118,-68.93,-2.1,52.626,-81.496,0.0,-128.16,3.518,128.11,-3.45,7.846,-81.519,0.0,93.09,1.713,-87.119,-1.6,8.0,19.0,1.5,10
211,86.689,-62.553,0.0,-102.15,4.3,77.845,-4.3,-2.131,-64.313,0.0,-103.83,4.273,103.81,-4.25,-167.02,-69.938,0.0,-129.21,3.442,50.814,-3.4,-164.89,-71.324,0.0,-68.027,4.022,111.76,-4.1,-74.873,-72.422,0.0,96.912,2.548,83.051,-2.45,-49.106,-73.151,0.0,97.943,2.523,97.914,-2.45,-100.14,-73.308,0.0,-96.292,2.238,-83.712,-2.25,-119.21,-73.54,0.0,78.27,2.388,78.196,-2.45,161.67,-73.758,0.0,-45.905,3.296,45.894,-3.15,-57.696,-74.275,0.0,-79.224,2.274,-79.318,-2.2,-100.4,-74.377,0.0,-78.491,2.246,-101.58,-2.2,166.43,-75.152,0.0,77.172,2.337,102.72,-2.45,-148.85,-77.752,0.0,-83.063,1.418,83.052,-1.45,-55.621,-79.365,0.0,-72.181,4.137,70.062,-4.15,-178.4,-81.435,0.0,94.768,1.692,-85.518,-1.6,9.0,19.0,1.5,10
212,-84.317,-85.801,0.0,-97.722,6.365,78.294,-2.4,-88.243,-87.359,0.0,98.422,12.395,75.25,1.919,-106.36,-87.517,0.0,-96.673,8.796,75.35,1.906,-25.157,-87.714,0.0,101.04,2.566,76.857,-2.65,-55.598,-88.439,0.0,-106.26,4.738,76.854,-2.6,137.91,-89.814,0.0,98.919,13.083,105.8,1.825,122.9,-89.868,0.0,-97.114,10.977,105.65,1.825,-123.07,-90.61,0.0,101.04,2.716,104.38,-2.6,-152.61,-91.366,0.0,-106.26,2.38,104.38,-2.6,-133.36,-92.314,0.0,98.006,1.598,-81.853,-1.7,-75.796,-92.466,0.0,119.27,2.481,60.918,-2.15,42.396,-92.834,0.0,101.04,2.326,103.12,-2.45,122.36,-92.854,0.0,101.93,1.346,78.1,-1.45,-50.074,-93.166,0.0,-108.94,2.23,103.57,-2.4,-17.361,-93.265,0.0,46.213,1.884,46.799,-1.85,11.0,19.0,1.5,6
213,73.862,-75.95,0.0,-65.893,3.906,63.676,-3.95,-86.701,-79.711,0.0,106.36,2.351,106.29,-2.65,-89.078,-82.132,0.0,98.553,1.425,81.303,-1.5,112.49,-82.183,0.0,-136.04,2.953,43.687,-3.05,76.185,-82.998,0.0,-64.093,3.906,63.726,-3.95,-97.194,-83.129,0.0,99.317,1.407,99.259,-1.5,27.048,-83.976,0.0,-103.54,2.272,75.942,-2.4,32.277,-85.17,0.0,106.31,2.625,74.952,-2.6,-80.724,-85.323,0.0,-104.85,2.041,104.97,-2.4,94.439,-86.029,0.0,106.31,2.56,106.28,-2.6,-170.48,-86.036,0.0,-137.22,2.952,137.11,-3.0,135.62,-87.532,0.0,-98.243,2.091,81.749,-1.4,128.48,-87.966,0.0,-102.22,8.963,74.85,1.97,137.01,-88.425,0.0,-99.055,2.008,98.804,-1.4,73.297,-90.189,0.0,98.526,2.252,81.3,-1.125,12.0,19.0,1.5,6
214,36.318,-82.39,0.0,106.51,2.343,73.54,-2.4,157.41,-82.95,0.0,-104.77,3.107,74.035,-2.3,-120.82,-84.446,0.0,107.43,2.29,107.37,-2.4,10.52,-84.891,0.0,-108.03,2.477,106.81,-2.3,-38.506,-87.664,0.0,-106.11,7.679,73.35,2.159,-172.27,-87.861,0.0,105.66,7.678,72.8,2.228,-170.45,-89.707,0.0,-100.5,1.605,100.41,-1.45,-150.52,-90.124,0.0,-100.5,1.853,80.451,-1.45,104.07,-90.675,0.0,101.32,1.356,100.41,-1.5,125.57,-91.016,0.0,101.32,1.377,80.453,-1.5,152.78,-91.114,0.0,-106.41,7.823,107.55,2.025,7.859,-91.59,0.0,106.37,8.01,108.15,2.075,-77.24,-92.236,0.0,-107.83,3.054,74.985,-2.3,161.72,-92.442,0.0,-107.83,2.464,106.26,-2.3,-136.82,-93.095,0.0,118.48,2.291,61.879,-2.4,13.0,19.0,1.5,6
215,-130.21,-84.343,0.0,-109.11,3.728,109.01,-2.25,54.401,-87.372,0.0,-106.88,1.487,71.833,-2.3,7.545,-87.418,0.0,101.04,1.374,78.65,-1.45,-101.82,-87.425,0.0,101.21,-2.734,78.676,-2.9,87.036,-87.586,0.0,-99.786,2.641,78.899,-1.4,-20.777,-87.597,0.0,-101.83,-5.092,78.919,-2.8,-54.364,-88.778,0.0,101.98,1.352,101.86,-1.45,-163.73,-88.785,0.0,102.03,-3.029,101.85,-2.85,27.791,-88.904,0.0,-105.18,2.347,101.61,-1.4,-61.052,-89.281,0.0,98.839,1.24,80.891,-1.15,60.1,-89.769,0.0,109.64,2.328,109.62,-2.35,68.444,-91.214,0.0,101.38,-2.762,78.7,-2.925,150.52,-91.296,0.0,-99.914,-2.923,78.9,-2.825,66.421,-91.399,0.0,101.37,-3.164,78.7,-2.825,147.86,-91.58,0.0,-100.01,-1.97,78.9,-2.925,14.0,19.0,1.5,6
216,166.21,-89.721,0.0,-35.639,2.595,34.608,-2.5,36.146,-91.057,0.0,104.87,1.486,75.158,-1.7,121.02,-93.4,0.0,99.377,-1.818,80.45,-2.325,-169.77,-94.272,0.0,-35.894,-3.837,34.6,-4.675,-145.34,-95.942,0.0,99.374,0.899,80.45,-1.125,-10.184,-96.314,0.0,103.87,-3.119,103.81,-2.95,170.28,-96.412,0.0,-34.856,2.596,34.658,-2.5,11.672,-97.084,0.0,100.04,1.113,99.95,-1.125,-150.47,-97.116,0.0,104.56,1.768,75.006,-1.65,-168.65,-97.341,0.0,-130.62,2.994,53.659,-2.05,-129.74,-97.372,0.0,115.27,1.444,64.643,-1.35,125.68,-97.688,0.0,51.585,7.606,50.8,1.525,146.44,-97.938,0.0,100.86,1.201,80.441,-1.15,-147.23,-98.065,0.0,104.67,1.768,74.956,-1.65,-159.47,-98.322,0.0,125.27,2.087,52.374,-2.0,15.0,19.0,1.5,6
217,-91.803,-78.488,0.0,-133.16,3.079,46.236,-2.95,159.63,-81.248,0.0,59.079,2.28,59.123,-2.3,24.003,-82.828,0.0,-135.98,3.327,134.55,-2.9,60.824,-83.073,0.0,-112.94,3.843,113.22,-3.75,7.517,-83.653,0.0,-69.609,3.715,110.37,-3.85,-94.62,-85.584,0.0,-63.152,2.172,63.264,-2.0,59.836,-86.562,0.0,-134.05,9.813,45.9,2.575,6.675,-87.84,0.0,-137.25,3.044,47.087,-2.95,119.66,-88.659,0.0,58.36,2.17,121.67,-2.3,-122.42,-88.994,0.0,-112.93,3.841,113.77,-3.75,-99.973,-89.691,0.0,-113.1,3.125,119.09,-3.8,-147.53,-90.321,0.0,-70.335,3.692,119.09,-3.85,-162.08,-90.584,0.0,-52.426,2.955,47.092,-3.05,165.68,-90.866,0.0,-134.4,9.873,134.95,2.525,-55.54,-90.974,0.0,61.008,2.274,57.872,-2.3,1.0,20.0,1.5,4
218,40.824,-78.798,0.0,-135.68,2.855,44.18,-2.85,128.81,-81.037,0.0,61.133,2.311,61.126,-2.35,126.03,-82.84,0.0,-136.62,2.907,136.59,-2.8,-175.09,-84.808,0.0,-73.438,3.997,106.72,-3.9,-139.17,-85.548,0.0,-135.0,2.854,44.08,-2.85,-137.17,-86.405,0.0,-135.48,8.94,43.9,2.675,57.004,-86.438,0.0,127.63,2.201,52.315,-2.25,-121.21,-88.314,0.0,-76.262,3.267,103.38,-3.15,116.31,-88.554,0.0,60.258,2.204,119.68,-2.35,-73.189,-89.753,0.0,69.914,1.714,69.806,-1.7,-60.254,-90.319,0.0,-135.0,2.903,136.79,-2.8,-4.455,-90.32,0.0,-73.275,3.997,106.47,-3.9,-60.85,-90.539,0.0,-136.05,9.026,136.9,2.575,40.403,-90.719,0.0,112.37,2.496,112.04,-2.65,30.071,-90.957,0.0,-74.106,3.95,119.1,-3.9,2.0,20.0,1.5,4
219,7.061,-80.515,0.0,63.177,2.336,63.23,-2.4,-163.65,-80.596,0.0,-67.834,1.917,67.818,-2.05,24.373,-87.602,0.0,62.364,2.47,117.62,-2.35,36.6,-87.698,0.0,72.013,1.73,-72.313,-1.6,-108.89,-89.015,0.0,-53.239,3.315,52.374,-3.25,-84.253,-89.163,0.0,-132.4,2.866,42.626,-2.8,-137.98,-90.36,0.0,-54.839,16.044,52.0,2.275,169.39,-92.701,0.0,-122.3,2.17,58.557,-1.9,32.506,-93.329,0.0,72.419,1.731,-72.263,-1.6,-18.37,-93.774,0.0,-132.4,2.892,138.23,-2.75,122.19,-93.836,0.0,-75.489,7.103,-73.55,1.025,77.234,-94.15,0.0,45.782,1.847,44.85,-1.9,-113.09,-94.409,0.0,-54.269,-16.258,52.35,-11.325,49.126,-94.698,0.0,57.031,2.322,64.632,-2.4,-138.01,-94.744,0.0,-149.74,2.687,44.076,-2.75,3.0,20.0,1.5,4
220,-62.183,-77.7,0.0,-51.242,3.358,50.802,-3.15,11.873,-82.918,0.0,-139.12,2.818,139.17,-2.65,-47.012,-83.82,0.0,65.454,2.458,114.42,-2.35,128.17,-85.435,0.0,-69.911,2.263,69.72,-2.05,118.68,-86.232,0.0,-52.457,3.35,50.501,-3.15,-55.311,-86.792,0.0,112.72,2.545,112.83,-2.45,137.93,-88.148,0.0,73.625,1.446,-73.856,-1.65,-26.611,-88.314,0.0,-52.321,13.566,50.15,2.375,-34.574,-89.593,0.0,-76.769,1.533,76.546,-1.35,70.921,-89.692,0.0,-45.0,3.367,51.353,-3.15,-145.17,-90.562,0.0,-139.12,7.83,139.35,2.675,101.42,-90.752,0.0,69.274,2.341,64.634,-2.45,-133.42,-90.934,0.0,-68.859,2.312,-111.12,-2.0,8.748,-90.94,0.0,-46.202,28.414,51.75,1.825,88.816,-90.94,0.0,-69.577,1.836,-69.639,-2.05,4.0,20.0,1.5,4
