,фаза 1-го луча,мощность 1-го луча,врем€ 1-го луча,AоD phi 1-го луча,AоD theta 1-го луча,AоA phi 1-го луча,Aој theta 1-го луча,фаза 2-го луча,мощность 2-го луча,врем€ 2-го луча,AоD phi 2-го луча,AоD theta 2-го луча,AоA phi 2-го луча,Aој theta 2-го луча,фаза 3-го луча,мощность 3-го луча,врем€ 3-го луча,AоD phi 3-го луча,AоD theta 3-го луча,AоA phi 3-го луча,Aој theta 3-го луча,фаза 4-го луча,мощность 4-го луча,врем€ 4-го луча,AоD phi 4-го луча,AоD theta 4-го луча,AоA phi 4-го луча,Aој theta 4-го луча,фаза 5-го луча,мощность 5-го луча,врем€ 5-го луча,AоD phi 5-го луча,AоD theta 5-го луча,AоA phi 5-го луча,Aој theta 5-го луча,фаза 6-го луча,мощность 6-го луча,врем€ 6-го луча,AоD phi 6-го луча,AоD theta 6-го луча,AоA phi 6-го луча,Aој theta 6-го луча,фаза 7-го луча,мощность 7-го луча,врем€ 7-го луча,AоD phi 7-го луча,AоD theta 7-го луча,AоA phi 7-го луча,Aој theta 7-го луча,фаза 8-го луча,мощность 8-го луча,врем€ 8-го луча,AоD phi 8-го луча,AоD theta 8-го луча,AоA phi 8-го луча,Aој theta 8-го луча,фаза 9-го луча,мощность 9-го луча,врем€ 9-го луча,AоD phi 9-го луча,AоD theta 9-го луча,AоA phi 9-го луча,Aој theta 9-го луча,фаза 10-го луча,мощность 10-го луча,врем€ 10-го луча,AоD phi 10-го луча,AоD theta 10-го луча,AоA phi 10-го луча,Aој theta 10-го луча,фаза 11-го луча,мощность 11-го луча,врем€ 11-го луча,AоD phi 11-го луча,AоD theta 11-го луча,AоA phi 11-го луча,Aој theta 11-го луча,фаза 12-го луча,мощность 12-го луча,врем€ 12-го луча,AоD phi 12-го луча,AоD theta 12-го луча,AоA phi 12-го луча,Aој theta 12-го луча,фаза 13-го луча,мощность 13-го луча,врем€ 13-го луча,AоD phi 13-го луча,AоD theta 13-го луча,AоA phi 13-го луча,Aој theta 13-го луча,фаза 14-го луча,мощность 14-го луча,врем€ 14-го луча,AоD phi 14-го луча,AоD theta 14-го луча,AоA phi 14-го луча,Aој theta 14-го луча,фаза 15-го луча,мощность 15-го луча,врем€ 15-го луча,AоD phi 15-го луча,AоD theta 15-го луча,AоA phi 15-го луча,Aој theta 15-го луча,x,y,z,N
513,-56.509,-83.326,1.536e-07,-76.652,1.2032,76.693,-1.25,77.939,-83.661,1.1904e-07,72.771,1.6965,72.353,-1.6,-112.2,-86.701,1.1945e-07,71.523,1.6025,108.22,-1.6,-131.79,-87.958,1.2031e-07,72.575,2.2153,-72.57,-1.5499,19.471,-91.574,1.5057e-07,-73.668,1.4065,77.143,-1.25,-72.914,-92.35,1.5087e-07,-73.668,1.3853,103.55,-1.25,17.23,-92.454,1.635e-07,77.873,1.6083,77.141,-1.15,7.989,-93.325,1.635e-07,77.723,1.4169,77.25,-0.925,-63.179,-93.909,1.5378e-07,-74.861,1.1925,77.143,-1.25,-153.96,-94.64,1.5408e-07,-74.861,1.1711,103.55,-1.25,-4.79,-94.692,1.6351e-07,75.593,1.5988,77.641,-1.15,54.37,-94.837,1.5365e-07,-76.602,5.1469,76.7,-0.725,-81.426,-95.004,1.638e-07,77.146,1.4137,103.2,-0.92499,-86.219,-95.73,1.638e-07,77.873,1.554,103.55,-1.15,-120.36,-97.247,1.7093e-07,107.7,1.5441,72.288,-1.1,3.0,30.0,1.5,5
514,35.156,-79.926,1.4975e-07,-77.34,1.1082,77.395,-1.3,37.469,-81.849,1.0575e-07,-71.225,1.838,108.78,-1.8,-162.34,-83.193,1.1808e-07,74.199,1.9203,73.904,-1.6,-163.49,-85.956,1.0701e-07,-71.464,1.7304,-108.55,-1.8001,-21.925,-87.632,1.1936e-07,73.857,1.6244,-74.113,-1.5999,-158.8,-87.995,1.4975e-07,-78.083,1.1084,77.145,-1.3,-171.72,-88.005,1.0533e-07,-71.906,1.8742,71.91,-1.8,-168.06,-88.628,1.4976e-07,-77.315,2.2435,77.4,-0.925,-169.25,-89.099,1.4976e-07,-75.466,1.1089,77.645,-1.3,104.07,-90.334,1.5006e-07,-76.837,2.2392,103.1,-0.92499,99.32,-91.084,1.5006e-07,-78.083,1.4433,103.55,-1.25,-20.251,-92.37,1.0659e-07,-72.13,1.7658,-72.133,-1.8001,-46.726,-93.168,1.5106e-07,-77.5,2.2451,-77.5,-0.87508,151.75,-95.251,1.0701e-07,-71.668,1.7303,-108.6,-1.8001,56.445,-95.549,1.5302e-07,-78.923,1.243,77.143,-1.25,4.0,30.0,1.5,5
516,-87.272,-74.647,1.0013e-07,-89.589,1.9456,90.375,-1.9,104.42,-77.327,1.0362e-07,-75.062,1.8237,104.93,-1.85,1.893,-80.025,1.0146e-07,-89.622,1.819,-90.377,-1.9001,71.798,-80.994,1.1346e-07,89.306,1.439,90.315,-1.7,-122.13,-81.877,1.0491e-07,-75.279,1.9118,-104.75,-1.7999,113.64,-84.245,1.1671e-07,76.576,1.4417,103.57,-1.65,-84.067,-84.391,1.5238e-07,-80.312,1.2825,80.144,-1.25,160.71,-86.364,1.148e-07,90.154,1.9093,-90.363,-1.6499,20.944,-87.789,1.1641e-07,76.506,1.5182,77.157,-1.65,66.465,-88.91,1.1322e-07,68.198,1.4575,77.159,-1.7,-28.076,-90.344,1.1353e-07,68.198,1.3572,103.52,-1.7,8.838,-90.829,1.1371e-07,76.506,1.386,89.264,-1.7,165.78,-90.889,1.1373e-07,76.506,1.3797,91.465,-1.7,119.35,-91.5,1.1671e-07,76.506,1.4417,103.52,-1.65,40.746,-91.596,1.0366e-07,-75.827,5.2533,75.0,1.9505,6.0,30.0,1.5,5
517,-116.27,-74.655,1.0016e-07,-91.532,1.9424,88.474,-1.9,64.817,-75.482,1.1016e-07,91.446,2.474,88.614,-1.7,39.065,-76.688,1.0266e-07,-77.283,1.9098,77.215,-1.85,55.855,-77.221,1.1244e-07,78.295,1.7002,78.359,-1.7,-55.03,-78.524,1.0296e-07,-76.437,1.8824,103.48,-1.85,-14.631,-78.792,1.1272e-07,76.896,1.6085,102.27,-1.7,-26.72,-80.022,1.0149e-07,-91.642,1.8159,-88.526,-1.9,154.3,-80.841,1.1149e-07,91.96,2.0213,-88.656,-1.7001,160.7,-81.422,1.0396e-07,-77.212,1.9957,-77.436,-1.7999,171.79,-82.052,1.1374e-07,78.304,1.2655,-78.501,-1.7002,70.408,-83.181,1.0426e-07,-76.743,1.7657,-103.34,-1.85,-138.28,-83.428,1.5016e-07,-91.114,1.4212,88.996,-1.25,39.281,-83.987,1.6017e-07,90.935,0.9865,89.045,-1.2,-49.303,-88.772,1.515e-07,-91.141,1.3379,-89.011,-1.2501,13.888,-90.41,1.602e-07,91.277,0.9799,91.495,-1.2,7.0,30.0,1.5,5
518,118.26,-74.673,1.003e-07,-93.459,1.9287,86.573,-1.9,-141.82,-75.056,1.0039e-07,-94.264,1.9202,94.177,-1.9,-49.013,-75.494,1.1029e-07,92.863,1.3788,86.866,-1.75,-83.945,-76.234,1.0198e-07,-79.215,1.7723,79.018,-1.9,-119.75,-76.841,1.1181e-07,80.482,1.9096,80.01,-1.7,-140.34,-77.711,1.0224e-07,-78.328,1.9484,101.68,-1.85,-155.24,-78.119,1.1205e-07,78.912,1.8291,100.62,-1.7,-150.28,-80.008,1.0164e-07,-93.443,1.8025,-86.625,-1.8999,-49.175,-80.362,1.0172e-07,-94.15,1.9976,-94.136,-1.85,41.572,-80.828,1.1162e-07,93.927,1.9767,-86.955,-1.6999,29.356,-81.119,1.0329e-07,-79.075,1.8535,-79.228,-1.85,44.924,-81.319,1.0533e-07,-108.09,1.8742,71.91,-1.8,-10.678,-81.802,1.1313e-07,80.081,1.4698,-80.152,-1.7001,-23.897,-82.525,1.0354e-07,-78.526,1.8301,-101.54,-1.8499,138.26,-83.42,1.5026e-07,-92.203,1.4151,87.696,-1.25,8.0,30.0,1.5,5
520,-60.254,-74.812,1.0092e-07,-97.177,1.8702,82.771,-1.9,-178.88,-75.608,1.1085e-07,96.205,1.1845,83.414,-1.75,-39.187,-75.624,1.011e-07,-97.933,1.8536,97.979,-1.9,-143.63,-76.322,1.1101e-07,97.996,2.179,97.218,-1.7,103.42,-79.934,1.1673e-07,108.77,1.3748,70.604,-1.65,39.271,-79.981,1.0225e-07,-97.148,1.9488,-82.881,-1.85,105.31,-79.99,1.0734e-07,-111.14,1.7038,68.859,-1.8,62.631,-80.737,1.0242e-07,-97.775,1.9328,-97.888,-1.8501,-81.535,-80.804,1.1218e-07,97.427,1.7874,-83.553,-1.7001,-44.243,-81.479,1.1234e-07,96.27,1.7341,-97.209,-1.7,139.34,-83.405,1.5067e-07,-94.646,1.3889,85.145,-1.25,-146.82,-83.88,1.5079e-07,-95.219,1.0564,95.35,-1.3,-77.45,-83.935,1.0859e-07,-110.99,1.8023,-69.139,-1.7499,-16.055,-83.968,1.6065e-07,93.602,0.87214,85.444,-1.2,-153.97,-84.529,1.0783e-07,-111.9,1.8634,111.78,-1.75,10.0,30.0,1.5,5
521,-129.21,-75.982,1.0162e-07,-99.848,1.8056,99.83,-1.9,-174.04,-80.686,1.1787e-07,110.89,2.0749,69.102,-1.6,178.44,-80.946,1.1459e-07,97.951,1.9586,81.959,-1.65,-20.855,-80.969,1.0293e-07,-99.574,1.886,-99.739,-1.8499,-176.24,-81.804,1.1478e-07,99.168,1.9102,98.666,-1.65,-135.47,-83.395,1.5099e-07,-95.981,1.3689,83.895,-1.25,-87.754,-84.004,1.5114e-07,-96.55,1.3596,96.598,-1.25,-138.96,-85.937,1.0885e-07,-112.96,1.7805,66.856,-1.75,-79.67,-86.06,1.1591e-07,97.996,1.6352,-82.06,-1.65,172.73,-86.246,1.0911e-07,-113.43,1.7593,113.43,-1.75,-72.108,-86.867,1.161e-07,98.26,1.5882,-98.616,-1.65,-35.607,-87.663,1.146e-07,101.3,1.9519,82.259,-1.65,60.332,-87.925,1.1137e-07,108.44,2.0441,82.261,-1.7,-22.935,-88.165,1.1479e-07,101.3,1.9062,98.466,-1.65,71.314,-88.453,1.1156e-07,108.44,1.9833,98.468,-1.7,11.0,30.0,1.5,5
522,-113.46,-83.385,1.5138e-07,-97.273,1.3444,82.645,-1.25,45.021,-83.839,1.5932e-07,95.796,1.1859,82.993,-1.2,-91.806,-84.14,1.5156e-07,-97.821,1.3334,97.848,-1.25,129.73,-87.681,1.102e-07,-114.53,1.6727,65.255,-1.75,-14.125,-88.52,1.5271e-07,-97.538,1.2624,-82.759,-1.25,165.21,-89.592,1.0227e-07,-99.656,7.1643,78.2,1.5413,-22.231,-91.153,1.1141e-07,-114.46,1.7793,-65.595,-1.6999,-149.59,-91.678,1.5933e-07,96.026,1.8066,83.0,-0.925,46.589,-91.753,1.5139e-07,-97.302,2.0682,82.65,-0.925,-133.78,-92.257,1.547e-07,-97.09,2.1312,82.8,-0.875,-119.56,-92.391,1.5949e-07,97.498,1.8011,97.45,-0.92498,42.651,-92.436,1.5139e-07,-96.328,1.344,82.245,-1.25,68.202,-92.512,1.5157e-07,-97.805,2.0658,97.85,-0.92501,-108.96,-93.042,1.5487e-07,-97.845,2.0656,97.65,-0.87501,60.032,-93.048,1.628e-07,97.259,1.8021,97.3,-0.87502,12.0,30.0,1.5,5
523,24.998,-88.14,1.1886e-07,114.58,1.8186,65.451,-1.6,9.292,-89.095,1.1048e-07,100.93,1.2122,78.111,-1.75,-56.038,-90.173,1.1076e-07,102.68,1.0957,102.52,-1.75,-170.8,-90.471,1.11e-07,101.49,5.6153,103.1,1.525,22.227,-90.538,1.3056e-07,-99.999,4.9514,101.1,1.275,24.517,-91.182,1.5996e-07,98.759,0.99813,98.447,-1.2,6.109,-91.812,1.5977e-07,98.759,1.0539,82.243,-1.2,116.38,-91.912,1.3012e-07,-100.0,1.571,79.951,-1.45,122.42,-93.232,1.0266e-07,-102.72,1.9098,77.215,-1.85,167.16,-93.356,1.5207e-07,-100.48,1.3014,98.448,-1.25,152.41,-93.776,1.5188e-07,-100.48,1.313,82.245,-1.25,-78.238,-93.853,1.107e-07,101.32,5.5348,77.6,1.6184,36.134,-94.51,1.0296e-07,-103.56,1.8824,103.48,-1.85,62.656,-95.015,1.1206e-07,101.57,1.856,-102.41,-1.7,135.21,-95.383,1.3187e-07,-99.84,4.8737,-101.0,1.2751,13.0,30.0,1.5,5
524,-126.99,-89.718,1.2029e-07,115.9,1.3043,64.0,-1.6,16.53,-91.431,1.8816e-07,-98.526,1.1468,98.34,-0.99999,-142.17,-93.356,1.3679e-07,-100.72,3.9706,78.7,1.4769,-166.07,-94.555,1.9995e-07,-97.314,-1.6964,82.5,-1.975,-3.897,-94.8,1.5891e-07,-109.24,2.0278,70.9,-0.875,159.11,-94.918,1.3706e-07,-101.25,4.1928,101.85,1.375,-113.33,-96.367,1.3663e-07,-100.86,1.3926,78.999,-1.4,-173.54,-97.054,1.6058e-07,102.59,0.81982,98.447,-1.2,-160.62,-97.305,1.3689e-07,-101.66,1.3748,101.51,-1.4,-134.68,-97.313,1.2047e-07,116.8,-7.7268,64.05,-2.675,173.7,-97.319,1.6039e-07,102.59,0.87493,82.243,-1.2,0.053,-97.349,1.8797e-07,-98.184,1.1562,82.238,-1.0,104.07,-97.422,1.445e-07,99.384,2.1094,79.595,-1.3,-84.169,-97.489,1.667e-07,107.77,1.73,71.55,-0.875,-165.17,-97.974,1.8816e-07,-98.51,1.1468,98.34,-0.99999,14.0,30.0,1.5,5
528,-126.69,-85.652,1.5866e-07,-74.351,1.2333,74.391,-1.2,125.87,-94.652,2.0337e-07,-78.217,0.85498,77.636,-0.95,-3.903,-96.551,1.587e-07,-74.297,4.3011,74.4,-0.725,-67.721,-98.321,1.5877e-07,-74.302,2.6082,74.35,2.0328,32.585,-99.28,1.5595e-07,-67.184,1.0862,77.143,-1.25,20.809,-100.37,1.6512e-07,75.606,3.3466,75.0,-0.725,-62.875,-100.59,1.5626e-07,-67.184,1.3563,103.55,-1.2,55.417,-101.11,1.5904e-07,-68.632,1.2129,77.142,-1.2,68.527,-101.58,1.5881e-07,-74.374,3.7871,74.4,1.1683,-118.81,-101.59,1.6216e-07,69.85,0.23145,77.142,-1.2,-39.64,-102.45,1.5935e-07,-68.632,1.1962,103.55,-1.2,146.38,-102.72,1.6247e-07,69.85,0.12199,103.55,-1.2,70.192,-102.74,1.6005e-07,-74.61,2.5591,-74.45,1.9751,69.586,-102.85,1.5634e-07,-68.571,1.3535,89.245,-1.2,-133.57,-102.96,1.5637e-07,-68.571,1.3521,91.495,-1.2,1.0,31.0,1.5,5
529,118.93,-89.818,1.6044e-07,-107.52,-1.3546,72.3,-2.075,178.6,-92.997,1.6038e-07,-107.36,1.1153,72.291,-1.2,-11.537,-95.706,1.5476e-07,-70.944,1.1481,77.143,-1.25,-106.23,-96.716,1.5507e-07,-70.944,1.1305,103.55,-1.25,124.42,-97.096,1.6042e-07,-107.96,4.2583,72.35,-0.725,-24.526,-97.559,1.6043e-07,-107.51,-1.766,72.3,-1.925,77.734,-97.61,1.6111e-07,73.502,0.5744,77.142,-1.2,-54.479,-97.787,1.5792e-07,-72.191,1.2731,77.142,-1.2,-15.138,-98.375,1.6141e-07,73.502,0.46272,103.55,-1.2,168.54,-98.531,1.6413e-07,76.959,3.3659,76.35,-0.725,-148.34,-98.799,1.5823e-07,-72.191,1.256,103.55,-1.2,-69.539,-99.707,1.2274e-07,-57.561,1.5822,57.396,-1.55,-94.981,-100.0,2.0276e-07,-80.862,0.88068,77.636,-0.95,127.39,-101.39,1.5811e-07,-75.194,3.8018,104.65,1.125,-45.822,-101.48,1.5522e-07,-72.129,1.1208,89.246,-1.25,2.0,31.0,1.5,5
530,18.254,-83.515,1.5685e-07,-77.135,1.3332,76.942,-1.2,97.807,-86.787,1.1629e-07,70.399,1.4421,108.72,-1.65,131.85,-90.115,1.5378e-07,-74.859,1.2014,77.143,-1.25,41.131,-90.721,1.5408e-07,-74.859,1.1834,103.55,-1.25,126.94,-91.704,1.6025e-07,76.896,0.86685,77.142,-1.2,36.15,-92.49,1.5701e-07,-75.832,1.3245,77.142,-1.2,-111.53,-93.037,1.1587e-07,72.629,1.6386,71.855,-1.65,-52.714,-93.178,1.5731e-07,-75.832,1.3071,103.55,-1.2,-147.94,-93.93,1.6055e-07,76.896,0.75347,103.55,-1.2,140.62,-94.452,1.5688e-07,-77.085,4.3546,76.95,-0.725,-159.89,-95.072,1.6056e-07,76.228,1.4268,103.45,-0.925,-110.27,-96.798,1.6029e-07,74.088,0.8486,77.642,-1.2,148.85,-97.093,1.5395e-07,-69.444,1.1926,77.643,-1.25,39.436,-97.402,1.1714e-07,71.294,1.0443,-72.106,-1.65,-174.08,-99.422,1.5742e-07,-76.215,2.9278,103.85,1.625,3.0,31.0,1.5,5
531,18.319,-78.574,1.085e-07,-72.45,1.802,72.459,-1.75,-171.71,-81.672,1.0891e-07,-71.659,1.7726,108.18,-1.75,168.48,-82.864,1.0977e-07,-72.582,1.711,-72.691,-1.7499,81.324,-83.064,1.1488e-07,73.611,2.1098,73.455,-1.65,-87.719,-85.777,1.1526e-07,72.617,1.9249,107.17,-1.65,-16.939,-85.864,1.1018e-07,-72.044,1.6823,-108.01,-1.7499,101.43,-85.928,1.5301e-07,-77.661,1.2443,77.643,-1.25,-135.38,-87.466,1.1616e-07,73.367,1.5032,-73.656,-1.6501,-97.771,-88.478,1.5301e-07,-77.734,2.1071,77.65,-0.925,-110.52,-89.916,1.5302e-07,-78.927,1.2441,77.143,-1.25,149.21,-92.991,1.5333e-07,-78.927,1.2258,103.55,-1.25,22.255,-93.029,1.5432e-07,-77.876,2.1082,-77.75,-0.87508,20.906,-93.118,1.0867e-07,-72.545,4.2869,72.25,2.2971,35.534,-94.683,1.5721e-07,-77.491,1.902,102.5,-0.92498,-17.889,-95.586,1.5956e-07,80.446,1.1003,77.642,-1.2,4.0,31.0,1.5,5
533,-87.637,-74.931,1.0346e-07,-89.639,1.8392,90.372,-1.85,-46.504,-75.557,1.0652e-07,-76.267,1.7757,76.213,-1.8,-160.31,-77.47,1.0684e-07,-75.551,1.7515,104.48,-1.8,80.265,-80.241,1.0782e-07,-76.398,1.8529,-76.393,-1.75,1.44,-80.305,1.0479e-07,-89.703,1.7336,-90.384,-1.85,-84.692,-80.669,1.1301e-07,77.732,1.417,77.009,-1.7,72.108,-80.735,1.1013e-07,88.689,1.277,90.317,-1.75,-29.543,-82.057,1.0814e-07,-75.749,1.8292,-104.31,-1.75,29.99,-84.13,1.1347e-07,74.97,1.1908,103.92,-1.7,-43.513,-84.55,1.5567e-07,-80.284,1.3829,80.393,-1.2,37.392,-85.431,1.1431e-07,76.546,0.77367,-77.201,-1.7,161.49,-86.109,1.1146e-07,90.087,2.1974,-90.356,-1.7,-123.01,-91.345,1.1322e-07,68.199,1.3365,77.159,-1.7,-114.96,-91.857,1.1052e-07,68.199,1.1201,89.267,-1.75,41.992,-91.964,1.1055e-07,68.199,1.1077,91.468,-1.75,6.0,31.0,1.5,5
534,-115.69,-74.938,1.0349e-07,-91.476,1.8367,88.521,-1.85,64.809,-75.21,1.0683e-07,91.483,1.1188,88.569,-1.8,108.8,-76.868,1.0592e-07,-77.678,1.821,77.613,-1.8,-7.273,-77.051,1.0918e-07,80.656,1.8027,77.961,-1.75,23.157,-78.611,1.0621e-07,-76.925,1.7988,103.08,-1.8,-83.304,-78.703,1.0946e-07,76.847,1.5126,102.67,-1.75,-26.167,-80.304,1.0483e-07,-91.461,1.9054,-88.541,-1.7999,-62.337,-80.57,1.082e-07,90.271,2.8261,-92.15,-1.75,153.97,-80.583,1.0816e-07,92.233,2.8691,-88.598,-1.7499,-131.52,-81.638,1.0722e-07,-77.763,1.7228,-77.786,-1.8,111.38,-81.85,1.1048e-07,77.893,3.6498,-78.151,-1.7,146.28,-83.304,1.0751e-07,-77.202,1.7012,-102.95,-1.7999,-139.05,-83.618,1.535e-07,-90.955,1.2183,88.996,-1.25,37.817,-83.814,1.5684e-07,88.154,2.9544,88.995,-1.2,-50.134,-88.96,1.5483e-07,-90.978,1.1469,-89.011,-1.2501,7.0,31.0,1.5,5
535,122.88,-74.956,1.0363e-07,-93.3,1.8257,86.67,-1.85,-53.011,-75.229,1.0696e-07,92.42,0.9729,86.768,-1.8,-32.731,-76.441,1.0525e-07,-79.535,1.8714,79.364,-1.8,-164.81,-76.642,1.0853e-07,80.641,2.4707,79.712,-1.75,-81.672,-77.832,1.0551e-07,-78.57,1.852,101.27,-1.8,151.79,-77.966,1.0878e-07,76.343,2.2076,100.92,-1.75,-145.85,-80.29,1.0496e-07,-93.354,1.8947,-86.74,-1.7999,37.536,-80.563,1.0829e-07,94.926,2.7257,-86.848,-1.7501,-42.306,-80.634,1.0505e-07,-93.882,1.8881,-94.044,-1.8,143.97,-80.896,1.0838e-07,92.838,2.6427,-93.901,-1.7501,78.975,-81.355,1.0656e-07,-79.528,1.772,-79.537,-1.8001,-55.799,-81.589,1.0984e-07,79.795,4.2983,-79.852,-1.6999,32.888,-82.693,1.0681e-07,-78.927,1.7532,-101.2,-1.7999,139.29,-83.611,1.5359e-07,-92.167,1.2133,87.746,-1.25,-40.562,-83.81,1.5693e-07,91.029,2.8901,87.794,-1.2,8.0,31.0,1.5,5
537,-38.302,-75.085,1.0423e-07,-97.012,1.7787,83.018,-1.85,161.76,-75.352,1.0754e-07,96.03,0.35283,83.216,-1.8,-12.154,-75.857,1.044e-07,-97.852,1.7654,97.676,-1.85,-167.31,-76.1,1.0771e-07,97.911,3.3277,97.47,-1.75,-65.963,-79.929,1.1359e-07,108.75,0.59183,70.056,-1.7,-64.769,-79.96,1.1046e-07,-110.42,1.6636,69.457,-1.75,60.489,-80.265,1.0556e-07,-97.035,1.8488,-83.138,-1.7998,-100.6,-80.539,1.0887e-07,98.93,2.1227,-83.346,-1.75,88.797,-80.991,1.0572e-07,-97.524,1.8359,-97.645,-1.8001,-66.777,-81.237,1.0903e-07,96.333,1.9557,-97.402,-1.75,148.11,-83.597,1.54e-07,-94.542,1.1917,85.245,-1.25,-25.923,-83.79,1.5732e-07,91.459,2.6036,85.344,-1.2,107.56,-83.953,1.1171e-07,-110.36,1.7499,-69.747,-1.7,-135.59,-84.057,1.5411e-07,-95.324,1.1857,95.198,-1.25,47.944,-84.18,1.1093e-07,-111.28,1.631,111.13,-1.75,10.0,31.0,1.5,5
538,-76.566,-75.183,1.0469e-07,-98.695,1.7431,81.167,-1.85,-87.954,-76.204,1.049e-07,-99.516,1.8982,99.524,-1.8,28.051,-80.251,1.0601e-07,-98.792,1.8142,-81.337,-1.8001,149.64,-80.685,1.1128e-07,97.855,2.2824,81.711,-1.7,19.303,-81.206,1.0622e-07,-99.427,1.7982,-99.396,-1.8001,149.48,-81.575,1.1149e-07,100.11,2.1784,98.919,-1.7,-120.71,-83.588,1.5431e-07,-95.969,1.1754,84.045,-1.25,-70.184,-84.18,1.5445e-07,-96.458,1.1678,96.448,-1.25,44.912,-85.783,1.1218e-07,-112.84,1.7174,112.72,-1.7,-107.94,-85.79,1.126e-07,99.171,1.6164,-81.853,-1.6999,-104.95,-86.625,1.128e-07,98.499,1.517,-98.86,-1.7001,16.931,-88.782,1.563e-07,-95.736,1.3523,84.093,-1.2,-24.977,-88.792,1.5564e-07,-95.993,1.1047,-84.109,-1.2499,68.5,-89.097,1.6094e-07,95.903,0.60352,84.293,-1.2,-84.826,-89.185,1.1316e-07,-112.26,1.6517,-67.846,-1.7,11.0,31.0,1.5,5
539,-91.536,-83.577,1.5469e-07,-97.081,1.1552,82.795,-1.25,20.756,-83.686,1.5602e-07,101.29,6.9228,82.893,-1.2,-66.496,-84.309,1.5486e-07,-97.832,1.1462,97.648,-1.25,-128.26,-87.002,1.1446e-07,110.13,4.8632,66.252,-1.65,26.858,-87.147,1.1324e-07,-114.0,1.6469,66.004,-1.7,7.467,-88.716,1.5601e-07,-97.065,1.3664,-82.864,-1.2,-131.61,-90.707,1.1446e-07,-113.82,1.7397,-66.303,-1.6501,-22.396,-91.024,1.8863e-07,-96.336,1.1064,96.29,-0.99999,70.755,-91.729,1.547e-07,-97.106,1.9332,82.8,-0.925,-174.79,-91.747,1.5602e-07,102.58,-0.13031,82.9,-0.925,2.876,-92.316,1.5933e-07,91.086,3.5414,83.0,-0.875,-111.24,-92.368,1.5801e-07,-96.945,1.9339,82.95,-0.875,-146.24,-92.471,1.5619e-07,99.842,-0.13155,97.6,-0.92501,95.679,-92.471,1.5487e-07,-97.54,1.9314,97.7,-0.92502,35.668,-92.986,1.595e-07,97.712,3.5101,97.45,-0.875,12.0,31.0,1.5,5
540,116.73,-88.633,1.1584e-07,113.36,1.6648,64.752,-1.65,7.507,-88.834,1.5976e-07,99.786,0.33825,81.843,-1.2,-102.35,-88.845,1.1463e-07,-115.43,1.7273,64.452,-1.65,111.09,-89.209,1.3359e-07,-99.274,4.5984,79.75,1.3413,101.84,-89.51,1.0621e-07,-103.07,1.7988,103.08,-1.8,-126.85,-89.737,1.0751e-07,108.82,-1.5688,102.88,-1.8,73.256,-90.637,1.3384e-07,-99.648,4.7817,100.85,1.275,-19.217,-91.998,1.5667e-07,101.33,5.7865,98.447,-1.2,113.01,-92.258,1.1584e-07,-115.37,1.6504,-64.803,-1.65,-143.37,-92.335,1.5535e-07,-99.817,1.121,98.448,-1.25,-36.752,-92.575,1.5648e-07,101.33,6.1153,82.243,-1.2,-160.18,-92.86,1.5516e-07,-99.817,1.131,82.245,-1.25,-172.34,-93.766,1.0592e-07,-102.32,1.821,77.613,-1.8,-147.57,-93.854,1.0745e-07,99.658,4.3236,77.2,1.6698,-40.612,-93.962,1.0722e-07,99.496,-0.92994,77.763,-1.8,13.0,31.0,1.5,5
541,144.48,-89.659,1.5918e-07,-99.895,1.205,99.897,-1.2,-135.78,-93.177,1.5928e-07,-99.878,-2.3068,99.9,-2.425,-11.951,-93.254,1.606e-07,103.23,-4.2734,99.8,-2.375,-137.17,-93.305,1.5928e-07,-99.877,-2.602,99.9,-2.375,-89.306,-93.468,1.4006e-07,-100.38,3.8496,78.95,1.4446,-142.47,-94.992,1.4032e-07,-100.85,4.022,101.6,1.325,-55.079,-96.012,1.9656e-07,95.805,7.4649,82.386,-0.95,-30.438,-96.57,1.173e-07,110.5,-1.7286,63.251,-1.65,-153.67,-96.699,1.9542e-07,-98.099,0.81806,98.04,-0.99999,-65.744,-96.823,1.3991e-07,-100.56,1.4451,79.247,-1.35,56.477,-97.004,1.4122e-07,93.6,2.072,79.347,-1.35,123.52,-97.701,1.6354e-07,109.31,3.3432,71.2,-0.875,112.85,-97.83,1.5733e-07,104.61,4.5903,98.447,-1.2,100.38,-97.969,1.5714e-07,104.61,4.9161,82.243,-1.2,-25.684,-98.142,1.5603e-07,-103.59,1.0876,98.448,-1.25,14.0,31.0,1.5,5
